"","p","replicate","betac","carrying","extinction_t","extinct","disease_gone","min_s","final_s","final_i"
"2711",0.99,4,34.37,210,0.131488025901244,FALSE,FALSE,102,109,0
"2712",0.99,4,25,210,1.29673706547674,FALSE,FALSE,86,101,0
"2713",0.99,5,30,210,0.365139572286696,FALSE,FALSE,86,89,0
"2714",0.99,5,34.37,210,0.0752268031740796,FALSE,FALSE,100,102,0
"2715",0.99,5,25,210,0.344527574571582,FALSE,FALSE,100,105,0
"2716",0.99,6,30,210,1.99002434105112,FALSE,FALSE,31,32,0
"2717",0.99,6,34.37,210,1.36467849352086,FALSE,FALSE,27,27,0
"2718",0.99,6,25,210,0.893438085081162,FALSE,FALSE,94,95,0
"2719",0.99,7,30,210,1.18781799360681,FALSE,FALSE,40,40,0
"2720",0.99,7,34.37,210,1.01720524296694,FALSE,FALSE,53,53,0
"2721",0.99,7,25,210,1.6551551050142,FALSE,FALSE,41,41,0
"2722",0.99,8,30,210,0.793113426457074,FALSE,FALSE,66,67,0
"2723",0.99,8,34.37,210,1.81259290172379,FALSE,FALSE,65,66,0
"2724",0.99,8,25,210,0.151501033203936,FALSE,FALSE,99,107,0
"2725",0.99,9,30,210,1.46761105830063,FALSE,FALSE,63,64,0
"2726",0.99,9,34.37,210,1.54914990303263,FALSE,FALSE,19,19,0
"2727",0.99,9,25,210,1.89073530118589,FALSE,FALSE,45,51,0
"2728",0.99,10,30,210,0.586229190997851,FALSE,FALSE,93,98,0
"2729",0.99,10,34.37,210,0.0558977793536096,FALSE,FALSE,103,107,0
"2730",0.99,10,25,210,1.17031500637792,FALSE,FALSE,65,65,0
"2731",0.99,1,30,2100,0.0694152377616625,FALSE,FALSE,1000,1042,0
"2732",0.99,1,34.37,2100,0.0627147484986778,FALSE,FALSE,1000,1041,0
"2733",0.99,1,25,2100,0.301024030606214,FALSE,FALSE,1000,1072,0
"2734",0.99,2,30,2100,5.41914927120503,FALSE,FALSE,89,92,0
"2735",0.99,2,34.37,2100,0.0303450990849237,FALSE,FALSE,1000,1054,0
"2736",0.99,2,25,2100,4.58482498470525,FALSE,FALSE,324,341,0
"2737",0.99,3,30,2100,7.38381215605533,FALSE,FALSE,15,17,0
"2738",0.99,3,34.37,2100,4.34868348377521,FALSE,FALSE,37,38,0
"2739",0.99,3,25,2100,0.451806594813203,FALSE,FALSE,1000,1081,0
"2740",0.99,4,30,2100,0.279993580738707,FALSE,FALSE,1000,1014,0
"2741",0.99,4,34.37,2100,3.88686114465199,FALSE,FALSE,66,67,0
"2742",0.99,4,25,2100,1.0134639269173,FALSE,FALSE,1000,1052,0
"2743",0.99,5,30,2100,6.03287532900013,FALSE,FALSE,68,70,0
"2744",0.99,5,34.37,2100,4.16021860481917,FALSE,FALSE,16,16,0
"2745",0.99,5,25,2100,0.181764099809408,FALSE,FALSE,1000,1062,0
"2746",0.99,6,30,2100,5.96740104515722,FALSE,FALSE,54,58,0
"2747",0.99,6,34.37,2100,4.62039913565875,FALSE,FALSE,27,27,0
"2748",0.99,6,25,2100,0.138909073033951,FALSE,FALSE,1000,1047,0
"2749",0.99,7,30,2100,4.21108893209591,FALSE,FALSE,143,156,0
"2750",0.99,7,34.37,2100,5.38185935879869,FALSE,FALSE,7,7,0
"2751",0.99,7,25,2100,7.33901646028455,FALSE,FALSE,154,155,0
"2752",0.99,8,30,2100,4.95649062943928,FALSE,FALSE,67,71,0
"2753",0.99,8,34.37,2100,6.26051757403931,FALSE,FALSE,20,22,0
"2754",0.99,8,25,2100,4.34451046598759,FALSE,FALSE,516,581,0
"2755",0.99,9,30,2100,4.77897384168888,FALSE,FALSE,28,30,0
"2756",0.99,9,34.37,2100,0.380402955323359,FALSE,FALSE,1000,1032,0
"2757",0.99,9,25,2100,0.0660583355977047,FALSE,FALSE,1000,1032,0
"2758",0.99,10,30,2100,0.873920566576032,FALSE,FALSE,1000,1059,0
"2759",0.99,10,34.37,2100,4.15898167642128,FALSE,FALSE,82,83,0
"2760",0.99,10,25,2100,11.8856648871572,FALSE,FALSE,200,245,0
"2761",0,1,30,210,3.98835387352943,TRUE,FALSE,3,3,2
"2762",0,1,34.37,210,7.82903910631561,TRUE,FALSE,3,3,2
"2763",0,1,25,210,5.55645930780997,TRUE,FALSE,3,4,1
"2764",0,2,30,210,4.92043411617696,TRUE,FALSE,3,3,2
"2765",0,2,34.37,210,10.7185508525694,TRUE,FALSE,2,3,2
"2766",0,2,25,210,4.5332886322953,FALSE,FALSE,10,11,0
"2767",0,3,30,210,4.21118529522273,TRUE,FALSE,2,2,3
"2768",0,3,34.37,210,4.04442595512088,TRUE,FALSE,5,5,0
"2769",0,3,25,210,6.23202922556553,TRUE,FALSE,5,5,0
"2770",0,4,30,210,7.94688973691735,TRUE,FALSE,3,3,2
"2771",0,4,34.37,210,4.8353436136862,TRUE,FALSE,3,3,2
"2772",0,4,25,210,9.08433123901619,FALSE,FALSE,2,16,0
"2773",0,5,30,210,4.10574895422317,TRUE,FALSE,4,4,1
"2774",0,5,34.37,210,3.75176920904103,TRUE,FALSE,2,2,3
"2775",0,5,25,210,5.84092668593857,FALSE,FALSE,4,7,0
"2776",0,6,30,210,6.05163533918311,TRUE,FALSE,3,3,2
"2777",0,6,34.37,210,6.71862318458283,FALSE,FALSE,4,11,0
"2778",0,6,25,210,6.63353030074168,FALSE,FALSE,4,10,0
"2779",0,7,30,210,8.48336034671206,TRUE,FALSE,4,4,1
"2780",0,7,34.37,210,5.15619190908647,TRUE,FALSE,4,4,1
"2781",0,7,25,210,5.1702801382541,FALSE,FALSE,11,16,0
"2782",0,8,30,210,6.14357037761787,FALSE,FALSE,5,10,0
"2783",0,8,34.37,210,4.90545055951532,FALSE,FALSE,7,7,0
"2784",0,8,25,210,7.14862695377294,TRUE,FALSE,4,4,1
"2785",0,9,30,210,4.69177966709868,FALSE,FALSE,6,7,0
"2786",0,9,34.37,210,4.35730833486838,TRUE,FALSE,3,3,2
"2787",0,9,25,210,4.55007057324372,TRUE,FALSE,3,3,2
"2788",0,10,30,210,4.05646613569466,TRUE,FALSE,2,2,3
"2789",0,10,34.37,210,6.97849964238383,TRUE,FALSE,2,4,1
"2790",0,10,25,210,7.64893532721044,TRUE,FALSE,4,4,1
"2791",0,1,30,2100,10.7074390535794,TRUE,FALSE,4,4,1
"2792",0,1,34.37,2100,12.9218306212941,TRUE,FALSE,2,2,3
"2793",0,1,25,2100,15.5933307190405,FALSE,FALSE,6,8,0
"2794",0,2,30,2100,11.2907176070527,FALSE,FALSE,13,13,0
"2795",0,2,34.37,2100,10.934984800607,TRUE,FALSE,3,3,2
"2796",0,2,25,2100,11.7482629998309,TRUE,FALSE,3,3,2
"2797",0,3,30,2100,11.4256711440062,FALSE,FALSE,6,6,0
"2798",0,3,34.37,2100,10.9239727493395,TRUE,FALSE,2,2,3
"2799",0,3,25,2100,14.3018190391451,FALSE,FALSE,3,9,0
"2800",0,4,30,2100,8.93670286138772,FALSE,FALSE,6,8,0
"2801",0,4,34.37,2100,16.2445107983864,TRUE,FALSE,3,3,2
"2802",0,4,25,2100,11.0504835744583,FALSE,FALSE,10,26,0
"2803",0,5,30,2100,9.50100959499454,FALSE,FALSE,6,7,0
"2804",0,5,34.37,2100,11.6984868134405,TRUE,FALSE,2,3,2
"2805",0,5,25,2100,9.81821841771828,TRUE,FALSE,3,3,2
"2806",0,6,30,2100,11.5986106730719,TRUE,FALSE,3,3,2
"2807",0,6,34.37,2100,10.5806320091935,FALSE,FALSE,4,6,0
"2808",0,6,25,2100,14.234726334713,TRUE,FALSE,4,4,1
"2809",0,7,30,2100,14.6662077454385,TRUE,FALSE,2,2,3
"2810",0,7,34.37,2100,11.4378372925764,TRUE,FALSE,3,3,2
"2811",0,7,25,2100,11.3722687517547,FALSE,FALSE,7,12,0
"2812",0,8,30,2100,15.4370700554492,TRUE,FALSE,2,2,3
"2813",0,8,34.37,2100,9.17807951893597,TRUE,FALSE,3,3,2
"2814",0,8,25,2100,10.1677193230164,TRUE,FALSE,4,4,1
"2815",0,9,30,2100,11.6139439327306,FALSE,FALSE,5,8,0
"2816",0,9,34.37,2100,12.8038286332905,FALSE,FALSE,2,13,0
"2817",0,9,25,2100,11.4857198540378,FALSE,FALSE,6,12,0
"2818",0,10,30,2100,15.7682834101862,FALSE,FALSE,4,6,0
"2819",0,10,34.37,2100,8.30242144064554,TRUE,FALSE,4,5,0
"2820",0,10,25,2100,12.2739996739759,FALSE,FALSE,4,9,0
"2821",0.05,1,30,210,5.50562855076815,TRUE,FALSE,1,1,4
"2822",0.05,1,34.37,210,4.32711939912128,TRUE,FALSE,4,4,1
"2823",0.05,1,25,210,7.44315447094349,TRUE,FALSE,4,4,1
"2824",0.05,2,30,210,6.41097875330516,FALSE,FALSE,6,11,0
"2825",0.05,2,34.37,210,6.31548031095298,TRUE,FALSE,3,3,2
"2826",0.05,2,25,210,5.38995103697511,TRUE,FALSE,5,5,0
"2827",0.05,3,30,210,5.20884668325328,TRUE,FALSE,3,3,2
"2828",0.05,3,34.37,210,6.15293591072432,FALSE,FALSE,5,13,0
"2829",0.05,3,25,210,3.93956912770393,TRUE,FALSE,3,3,2
"2830",0.05,4,30,210,5.04284213240897,FALSE,FALSE,8,9,0
"2831",0.05,4,34.37,210,3.7466421352168,TRUE,FALSE,3,4,1
"2832",0.05,4,25,210,5.8114634335782,FALSE,FALSE,6,14,0
"2833",0.05,5,30,210,4.99885961304586,TRUE,FALSE,3,4,1
"2834",0.05,5,34.37,210,4.59354364703444,FALSE,FALSE,5,14,0
"2835",0.05,5,25,210,3.2709649132918,FALSE,FALSE,21,22,0
"2836",0.05,6,30,210,8.2353911974873,TRUE,FALSE,4,4,1
"2837",0.05,6,34.37,210,3.91538443900743,TRUE,FALSE,3,5,0
"2838",0.05,6,25,210,6.43036546668808,TRUE,FALSE,3,3,2
"2839",0.05,7,30,210,0.164237114105452,FALSE,FALSE,94,98,0
"2840",0.05,7,34.37,210,4.27830865174002,TRUE,FALSE,2,2,3
"2841",0.05,7,25,210,4.32804258416399,FALSE,FALSE,7,7,0
"2842",0.05,8,30,210,7.25857816287404,TRUE,FALSE,2,2,3
"2843",0.05,8,34.37,210,7.2188562226958,TRUE,FALSE,3,3,2
"2844",0.05,8,25,210,9.17511170329674,TRUE,FALSE,4,4,1
"2845",0.05,9,30,210,4.31542520097659,FALSE,FALSE,10,11,0
"2846",0.05,9,34.37,210,5.39074625923751,TRUE,FALSE,4,4,1
"2847",0.05,9,25,210,7.1341584274577,TRUE,FALSE,2,2,3
"2848",0.05,10,30,210,7.358551155652,TRUE,FALSE,2,3,2
"2849",0.05,10,34.37,210,6.19257804067446,TRUE,FALSE,3,5,0
"2850",0.05,10,25,210,4.14142913067896,TRUE,FALSE,4,4,1
"2851",0.05,1,30,2100,10.1253210475113,TRUE,FALSE,3,3,2
"2852",0.05,1,34.37,2100,10.5781570979844,TRUE,FALSE,3,3,2
"2853",0.05,1,25,2100,13.062421764447,TRUE,FALSE,3,3,2
"2854",0.05,2,30,2100,13.6543388665223,TRUE,FALSE,1,1,4
"2855",0.05,2,34.37,2100,9.70095712027596,TRUE,FALSE,4,4,1
"2856",0.05,2,25,2100,11.6585226162554,FALSE,FALSE,7,13,0
"2857",0.05,3,30,2100,9.88534816771229,FALSE,FALSE,9,20,0
"2858",0.05,3,34.37,2100,9.8195937379745,FALSE,FALSE,8,9,0
"2859",0.05,3,25,2100,14.2838465154609,TRUE,FALSE,3,3,2
"2860",0.05,4,30,2100,9.96993129062504,FALSE,FALSE,10,10,0
"2861",0.05,4,34.37,2100,9.3164861091213,TRUE,FALSE,2,2,3
"2862",0.05,4,25,2100,9.80018581509658,FALSE,FALSE,14,14,0
"2863",0.05,5,30,2100,8.70392498498465,TRUE,FALSE,3,3,2
"2864",0.05,5,34.37,2100,0.0536861247181673,FALSE,FALSE,1000,1046,0
"2865",0.05,5,25,2100,8.37745278344381,TRUE,FALSE,0,0,5
"2866",0.05,6,30,2100,13.6259951246731,TRUE,FALSE,3,3,2
"2867",0.05,6,34.37,2100,9.45581010295239,TRUE,FALSE,1,1,4
"2868",0.05,6,25,2100,11.4292217514666,FALSE,FALSE,6,10,0
"2869",0.05,7,30,2100,10.046610174094,TRUE,FALSE,3,3,2
"2870",0.05,7,34.37,2100,9.10062640029272,FALSE,FALSE,3,9,0
"2871",0.05,7,25,2100,11.9774510086725,TRUE,FALSE,3,3,2
"2872",0.05,8,30,2100,11.1114612913443,TRUE,FALSE,2,2,3
"2873",0.05,8,34.37,2100,8.90837602554035,FALSE,FALSE,8,9,0
"2874",0.05,8,25,2100,9.4217840975663,FALSE,FALSE,8,8,0
"2875",0.05,9,30,2100,0.25601969523299,FALSE,FALSE,1000,1054,0
"2876",0.05,9,34.37,2100,11.3142624360381,FALSE,FALSE,3,12,0
"2877",0.05,9,25,2100,11.1595914581871,TRUE,FALSE,3,5,0
"2878",0.05,10,30,2100,11.1598936705532,TRUE,FALSE,3,3,2
"2879",0.05,10,34.37,2100,8.27579741724202,TRUE,FALSE,0,0,5
"2880",0.05,10,25,2100,10.5872727526517,FALSE,FALSE,6,7,0
"2881",0.1,1,30,210,5.70816197630397,FALSE,FALSE,10,14,0
"2882",0.1,1,34.37,210,5.56619556508756,FALSE,FALSE,4,8,0
"2883",0.1,1,25,210,0.363258187517266,FALSE,FALSE,101,104,0
"2884",0.1,2,30,210,5.53577863420429,TRUE,FALSE,2,5,0
"2885",0.1,2,34.37,210,4.74130471329288,TRUE,FALSE,1,1,4
"2886",0.1,2,25,210,5.72562177434048,FALSE,FALSE,5,6,0
"2887",0.1,3,30,210,7.43486859402992,TRUE,FALSE,3,3,2
"2888",0.1,3,34.37,210,5.68968209537374,TRUE,FALSE,1,1,4
"2889",0.1,3,25,210,5.21176109637056,TRUE,FALSE,3,3,2
"2890",0.1,4,30,210,5.0798358451978,FALSE,FALSE,5,8,0
"2891",0.1,4,34.37,210,5.45197552084854,FALSE,FALSE,7,10,0
"2892",0.1,4,25,210,6.99293908530338,FALSE,FALSE,4,7,0
"2893",0.1,5,30,210,4.12332018047344,FALSE,FALSE,7,7,0
"2894",0.1,5,34.37,210,5.58721187680057,TRUE,FALSE,2,2,3
"2895",0.1,5,25,210,9.00641354411136,FALSE,FALSE,5,14,0
"2896",0.1,6,30,210,6.49164841155667,TRUE,FALSE,3,5,0
"2897",0.1,6,34.37,210,5.68417013387723,TRUE,FALSE,2,3,2
"2898",0.1,6,25,210,5.95830903388075,FALSE,FALSE,5,12,0
"2899",0.1,7,30,210,5.74428045697722,FALSE,FALSE,7,10,0
"2900",0.1,7,34.37,210,4.43684392893376,FALSE,FALSE,8,9,0
"2901",0.1,7,25,210,7.50564792992916,TRUE,FALSE,2,4,1
"2902",0.1,8,30,210,6.0255398894663,FALSE,FALSE,7,11,0
"2903",0.1,8,34.37,210,3.66777608655818,FALSE,FALSE,9,9,0
"2904",0.1,8,25,210,4.56785513957808,FALSE,FALSE,4,6,0
"2905",0.1,9,30,210,4.34725197068722,FALSE,FALSE,11,17,0
"2906",0.1,9,34.37,210,7.5610199171802,TRUE,FALSE,2,3,2
"2907",0.1,9,25,210,5.35278872868546,FALSE,FALSE,3,8,0
"2908",0.1,10,30,210,5.18182777747783,TRUE,FALSE,1,2,3
"2909",0.1,10,34.37,210,4.81956332295243,TRUE,FALSE,2,2,3
"2910",0.1,10,25,210,4.47433864559209,TRUE,FALSE,2,3,2
"2911",0.1,1,30,2100,10.2538954457461,TRUE,FALSE,3,4,1
"2912",0.1,1,34.37,2100,10.1418719709638,TRUE,FALSE,3,3,2
"2913",0.1,1,25,2100,11.9306672471059,TRUE,FALSE,0,2,3
"2914",0.1,2,30,2100,9.5807124445334,FALSE,FALSE,12,12,0
"2915",0.1,2,34.37,2100,11.4719591414334,TRUE,FALSE,2,2,3
"2916",0.1,2,25,2100,11.0448399784911,TRUE,FALSE,3,4,1
"2917",0.1,3,30,2100,8.66101658719106,TRUE,FALSE,4,4,1
"2918",0.1,3,34.37,2100,8.71615383096786,TRUE,FALSE,2,2,3
"2919",0.1,3,25,2100,12.3812218192736,FALSE,FALSE,4,8,0
"2920",0.1,4,30,2100,12.5392004535169,TRUE,FALSE,1,1,4
"2921",0.1,4,34.37,2100,7.24204929787728,TRUE,FALSE,4,4,1
"2922",0.1,4,25,2100,10.8433578819663,FALSE,FALSE,11,11,0
"2923",0.1,5,30,2100,10.9816469702817,TRUE,FALSE,3,3,2
"2924",0.1,5,34.37,2100,10.209794826093,TRUE,FALSE,4,4,1
"2925",0.1,5,25,2100,13.794467485133,TRUE,FALSE,4,4,1
"2926",0.1,6,30,2100,11.4613271426807,FALSE,FALSE,8,9,0
"2927",0.1,6,34.37,2100,11.962683445074,TRUE,FALSE,2,2,3
"2928",0.1,6,25,2100,12.565641568043,FALSE,FALSE,9,18,0
"2929",0.1,7,30,2100,8.70212619642702,FALSE,FALSE,10,12,0
"2930",0.1,7,34.37,2100,8.91269396971015,TRUE,FALSE,3,4,1
"2931",0.1,7,25,2100,9.13104435123564,TRUE,FALSE,2,3,2
"2932",0.1,8,30,2100,9.61180242701732,FALSE,FALSE,5,6,0
"2933",0.1,8,34.37,2100,9.78971943950146,FALSE,FALSE,8,13,0
"2934",0.1,8,25,2100,12.1899756530157,FALSE,FALSE,8,10,0
"2935",0.1,9,30,2100,10.1540893363046,FALSE,FALSE,6,6,0
"2936",0.1,9,34.37,2100,7.99510324427997,TRUE,FALSE,4,4,1
"2937",0.1,9,25,2100,9.60046721257271,FALSE,FALSE,15,16,0
"2938",0.1,10,30,2100,8.44701004167094,FALSE,FALSE,2,7,0
"2939",0.1,10,34.37,2100,9.11390694765069,TRUE,FALSE,1,2,3
"2940",0.1,10,25,2100,12.4100833332969,TRUE,FALSE,3,3,2
"2941",0.15,1,30,210,6.41783582742099,FALSE,FALSE,2,6,0
"2942",0.15,1,34.37,210,4.4801023524365,TRUE,FALSE,3,3,2
"2943",0.15,1,25,210,8.24512098738452,FALSE,FALSE,4,7,0
"2944",0.15,2,30,210,4.23257064725748,FALSE,FALSE,5,6,0
"2945",0.15,2,34.37,210,4.16671756878917,TRUE,FALSE,4,4,1
"2946",0.15,2,25,210,6.27547709254741,TRUE,FALSE,3,3,2
"2947",0.15,3,30,210,4.42192485892074,FALSE,FALSE,4,7,0
"2948",0.15,3,34.37,210,6.62866070571429,FALSE,FALSE,3,12,0
"2949",0.15,3,25,210,2.98555231016806,TRUE,FALSE,1,1,4
"2950",0.15,4,30,210,6.51864891713385,FALSE,FALSE,4,13,0
"2951",0.15,4,34.37,210,6.97324630941333,TRUE,FALSE,4,4,1
"2952",0.15,4,25,210,4.44376101841548,FALSE,FALSE,6,8,0
"2953",0.15,5,30,210,5.28092355189523,TRUE,FALSE,2,2,3
"2954",0.15,5,34.37,210,5.97678602941021,TRUE,FALSE,2,2,3
"2955",0.15,5,25,210,7.43727045751923,TRUE,FALSE,4,4,1
"2956",0.15,6,30,210,5.11635226171488,TRUE,FALSE,2,2,3
"2957",0.15,6,34.37,210,4.24284578872167,FALSE,FALSE,5,7,0
"2958",0.15,6,25,210,5.01035550822076,FALSE,FALSE,9,11,0
"2959",0.15,7,30,210,2.77302394624897,FALSE,FALSE,11,11,0
"2960",0.15,7,34.37,210,4.47809785997787,FALSE,FALSE,8,10,0
"2961",0.15,7,25,210,7.55157083195337,TRUE,FALSE,2,2,3
"2962",0.15,8,30,210,5.57647432034172,FALSE,FALSE,4,6,0
"2963",0.15,8,34.37,210,4.03677921007696,FALSE,FALSE,7,12,0
"2964",0.15,8,25,210,7.15601195410296,TRUE,FALSE,1,4,1
"2965",0.15,9,30,210,3.42481118682394,FALSE,FALSE,11,14,0
"2966",0.15,9,34.37,210,4.10098290138676,TRUE,FALSE,5,5,0
"2967",0.15,9,25,210,5.15793998937654,FALSE,FALSE,6,12,0
"2968",0.15,10,30,210,4.41546876557043,TRUE,FALSE,3,4,1
"2969",0.15,10,34.37,210,3.56211468724145,TRUE,FALSE,2,2,3
"2970",0.15,10,25,210,6.55461774074577,TRUE,FALSE,3,5,0
"2971",0.15,1,30,2100,10.8802914057716,FALSE,FALSE,6,7,0
"2972",0.15,1,34.37,2100,8.33089124475275,FALSE,FALSE,4,9,0
"2973",0.15,1,25,2100,0.125370798262342,FALSE,FALSE,1000,1050,0
"2974",0.15,2,30,2100,10.8475817582141,TRUE,FALSE,3,3,2
"2975",0.15,2,34.37,2100,10.9052456800888,TRUE,FALSE,1,1,4
"2976",0.15,2,25,2100,10.5852835842559,FALSE,FALSE,6,21,0
"2977",0.15,3,30,2100,8.30786341902402,TRUE,FALSE,3,3,2
"2978",0.15,3,34.37,2100,10.0171166193832,TRUE,FALSE,3,4,1
"2979",0.15,3,25,2100,13.2209442885358,FALSE,FALSE,9,14,0
"2980",0.15,4,30,2100,14.2794405169049,TRUE,FALSE,2,2,3
"2981",0.15,4,34.37,2100,11.3401145236555,FALSE,FALSE,2,10,0
"2982",0.15,4,25,2100,10.750269722497,TRUE,FALSE,4,4,1
"2983",0.15,5,30,2100,9.66717841899086,TRUE,FALSE,1,1,4
"2984",0.15,5,34.37,2100,9.37012228426566,TRUE,FALSE,3,3,2
"2985",0.15,5,25,2100,10.571478005119,TRUE,FALSE,4,4,1
"2986",0.15,6,30,2100,10.821496989105,FALSE,FALSE,7,9,0
"2987",0.15,6,34.37,2100,11.2723523964867,TRUE,FALSE,4,4,1
"2988",0.15,6,25,2100,15.5737948602165,FALSE,FALSE,3,8,0
"2989",0.15,7,30,2100,11.5404326673566,FALSE,FALSE,5,6,0
"2990",0.15,7,34.37,2100,13.331935414389,TRUE,FALSE,3,3,2
"2991",0.15,7,25,2100,12.9050134039217,FALSE,FALSE,8,9,0
"2992",0.15,8,30,2100,9.90107033174715,TRUE,FALSE,4,4,1
"2993",0.15,8,34.37,2100,9.19496986064823,TRUE,FALSE,2,2,3
"2994",0.15,8,25,2100,10.4109781100291,TRUE,FALSE,2,2,3
"2995",0.15,9,30,2100,9.48021605888429,FALSE,FALSE,15,21,0
"2996",0.15,9,34.37,2100,11.4436367614278,TRUE,FALSE,2,2,3
"2997",0.15,9,25,2100,8.71811517059899,FALSE,FALSE,6,8,0
"2998",0.15,10,30,2100,10.9683281272258,FALSE,FALSE,3,12,0
"2999",0.15,10,34.37,2100,9.58422855742127,TRUE,FALSE,2,2,3
"3000",0.15,10,25,2100,14.6443069472281,TRUE,FALSE,1,1,4
"3001",0.2,1,30,210,5.04219278007984,TRUE,FALSE,1,1,4
"3002",0.2,1,34.37,210,6.93656108638722,TRUE,FALSE,4,4,1
"3003",0.2,1,25,210,4.54882391680051,TRUE,FALSE,4,5,0
"3004",0.2,2,30,210,4.93758054651013,FALSE,FALSE,3,6,0
"3005",0.2,2,34.37,210,5.08642871051558,TRUE,FALSE,3,4,1
"3006",0.2,2,25,210,5.37950966078177,TRUE,FALSE,2,3,2
"3007",0.2,3,30,210,4.22729325865017,TRUE,FALSE,3,3,2
"3008",0.2,3,34.37,210,4.9686858722613,TRUE,FALSE,2,3,2
"3009",0.2,3,25,210,0.210720524836754,FALSE,FALSE,93,101,0
"3010",0.2,4,30,210,4.47681829323522,FALSE,FALSE,7,7,0
"3011",0.2,4,34.37,210,3.38908952833429,TRUE,FALSE,2,2,3
"3012",0.2,4,25,210,0.210009124743715,FALSE,FALSE,103,105,0
"3013",0.2,5,30,210,4.88483325295573,TRUE,FALSE,2,2,3
"3014",0.2,5,34.37,210,3.57579113629623,TRUE,FALSE,4,4,1
"3015",0.2,5,25,210,4.09873848057373,TRUE,FALSE,3,3,2
"3016",0.2,6,30,210,3.20770631120419,FALSE,FALSE,9,14,0
"3017",0.2,6,34.37,210,5.44646920688412,FALSE,FALSE,2,13,0
"3018",0.2,6,25,210,5.20017318512473,FALSE,FALSE,5,8,0
"3019",0.2,7,30,210,3.10393279693128,FALSE,FALSE,11,15,0
"3020",0.2,7,34.37,210,6.70160888703932,TRUE,FALSE,3,4,1
"3021",0.2,7,25,210,4.90724121050698,TRUE,FALSE,4,4,1
"3022",0.2,8,30,210,4.40495694548042,FALSE,FALSE,3,9,0
"3023",0.2,8,34.37,210,4.22015106206611,TRUE,FALSE,2,2,3
"3024",0.2,8,25,210,6.51491873182664,FALSE,FALSE,5,7,0
"3025",0.2,9,30,210,4.26356247760491,TRUE,FALSE,4,4,1
"3026",0.2,9,34.37,210,2.9937139988199,FALSE,FALSE,8,8,0
"3027",0.2,9,25,210,9.23502101423695,FALSE,FALSE,2,9,0
"3028",0.2,10,30,210,4.45599528038023,TRUE,FALSE,4,4,1
"3029",0.2,10,34.37,210,4.52646939084788,FALSE,FALSE,7,11,0
"3030",0.2,10,25,210,3.7371037658548,FALSE,FALSE,6,9,0
"3031",0.2,1,30,2100,11.7712684768184,TRUE,FALSE,3,3,2
"3032",0.2,1,34.37,2100,10.6895537406984,FALSE,FALSE,4,8,0
"3033",0.2,1,25,2100,9.49816286325118,FALSE,FALSE,6,15,0
"3034",0.2,2,30,2100,8.22479381171978,FALSE,FALSE,5,8,0
"3035",0.2,2,34.37,2100,8.7995750936831,TRUE,FALSE,4,4,1
"3036",0.2,2,25,2100,7.44046207551101,FALSE,FALSE,15,19,0
"3037",0.2,3,30,2100,11.2769214217915,TRUE,FALSE,3,5,0
"3038",0.2,3,34.37,2100,8.67812504001749,FALSE,FALSE,6,7,0
"3039",0.2,3,25,2100,9.80266163270602,TRUE,FALSE,2,2,3
"3040",0.2,4,30,2100,8.13961248967868,TRUE,FALSE,2,2,3
"3041",0.2,4,34.37,2100,11.8147665678015,FALSE,FALSE,1,6,0
"3042",0.2,4,25,2100,10.3185185479478,FALSE,FALSE,12,21,0
"3043",0.2,5,30,2100,9.44030009542158,TRUE,FALSE,3,3,2
"3044",0.2,5,34.37,2100,9.25560000517632,TRUE,FALSE,4,4,1
"3045",0.2,5,25,2100,9.92617687183626,TRUE,FALSE,2,2,3
"3046",0.2,6,30,2100,8.25824587313216,FALSE,FALSE,15,15,0
"3047",0.2,6,34.37,2100,8.50698848766994,FALSE,FALSE,8,8,0
"3048",0.2,6,25,2100,9.83685981368196,TRUE,FALSE,2,2,3
"3049",0.2,7,30,2100,7.53718194109958,TRUE,FALSE,4,4,1
"3050",0.2,7,34.37,2100,7.9712544480058,FALSE,FALSE,6,13,0
"3051",0.2,7,25,2100,0.0918920868183928,FALSE,FALSE,1000,1064,0
"3052",0.2,8,30,2100,8.35693350109385,FALSE,FALSE,10,20,0
"3053",0.2,8,34.37,2100,8.5342554138534,TRUE,FALSE,3,4,1
"3054",0.2,8,25,2100,10.6734293893241,TRUE,FALSE,2,2,3
"3055",0.2,9,30,2100,8.73316565042194,FALSE,FALSE,9,9,0
"3056",0.2,9,34.37,2100,10.2232324151633,TRUE,FALSE,2,4,1
"3057",0.2,9,25,2100,9.87964875611399,FALSE,FALSE,8,8,0
"3058",0.2,10,30,2100,9.6216249829194,FALSE,FALSE,5,7,0
"3059",0.2,10,34.37,2100,9.65069802641171,TRUE,FALSE,3,4,1
"3060",0.2,10,25,2100,11.6303386716806,FALSE,FALSE,4,9,0
"3061",0.25,1,30,210,5.5710795820111,FALSE,FALSE,12,13,0
"3062",0.25,1,34.37,210,5.55960330841575,TRUE,FALSE,2,3,2
"3063",0.25,1,25,210,3.82698703632978,TRUE,FALSE,3,3,2
"3064",0.25,2,30,210,3.94876651345657,TRUE,FALSE,2,2,3
"3065",0.25,2,34.37,210,3.79677965273387,TRUE,FALSE,3,4,1
"3066",0.25,2,25,210,0.141461295580114,FALSE,FALSE,98,104,0
"3067",0.25,3,30,210,4.63616440325037,TRUE,FALSE,2,2,3
"3068",0.25,3,34.37,210,6.45429657531473,TRUE,FALSE,3,3,2
